master_protein	dosage	replicate	sample_id	Light	Heavy	Ratio
P13639	275	3	275_3	24.7332029719279	21.251554863039	3.48164810888888
P13667	275	3	275_3	22.3366572903187	20.4044111987161	1.93224609160259
P13804	275	3	275_3	22.4608897946699	18.3611041956024	4.0997855990675
P13995	275	3	275_3	23.4824692339717	20.0425998817129	3.43986935225878
P14324	275	3	275_3	22.3377622824278	20.3698362757958	1.96792600663191
P14550	275	3	275_3	22.3839726443544	19.9954850354557	2.38848760889876
P14618	275	3	275_3	25.3573840557415	21.7284689638493	3.62891509189225
P14625	275	3	275_3	24.2286128395601	21.7131773592568	2.51543548030335
P14678	275	3	275_3	20.8846475219367	19.1839842283568	1.70066329357986
P14866	275	3	275_3	24.3547665442475	21.3453034837958	3.00946306045179
P14868	275	3	275_3	22.9098462797022	20.6396857890748	2.2701604906274
P14923	275	3	275_3	22.4193121523439	18.5367784134053	3.88253373893856
P15529	275	3	275_3	22.6636206426245	19.103287808412	3.56033283421244
P15531	275	3	275_3	25.5258185169815	18.8684608713132	6.6573576456683
P15586	275	3	275_3	24.6931095777341	20.9196424135481	3.773467164186
P15880	275	3	275_3	26.0891770389729	22.978934894264	3.11024214470892
P16070	275	3	275_3	26.713885267584	23.1419914871322	3.57189378045178
P16152	275	3	275_3	22.8355708856079	19.7553179296324	3.08025295597542
P16615	275	3	275_3	21.4313506894715	19.8785239559673	1.55282673350419
P16989	275	3	275_3	23.2545574920398	21.5465219705681	1.70803552147168
P17301	275	3	275_3	22.2982804502556	19.5826556712356	2.71562477901999
P17480	275	3	275_3	25.8437471840922	21.6534189483401	4.19032823575206
P17655	275	3	275_3	21.9895386379615	19.6528099693009	2.33672866866058
P17812	275	3	275_3	22.6788311917851	19.9007078295033	2.77812336228177
P17858	275	3	275_3	24.180255196198	20.1231312200249	4.05712397617307
P17980	275	3	275_3	24.7535962934573	21.3421251588204	3.41147113463693
P17987	275	3	275_3	24.9303429108962	20.6009311012961	4.32941180960011
P18077	275	3	275_3	22.7978831307012	19.5045552223867	3.29332790831451
P18084	275	3	275_3	20.1861626123573	19.8783742755147	0.307788336842602
P18085	275	3	275_3	24.4161168983387	21.7567523361377	2.65936456220104
P18124	275	3	275_3	26.7127701588611	23.8816751779211	2.83109498094007
P18206	275	3	275_3	22.4588891772012	20.2442337428826	2.21465543431865
P18463	275	3	275_3	22.0762675944783	21.1867671357439	0.889500458734449
P18583	275	3	275_3	24.9729722189628	21.86979638761	3.10317583135279
P18669	275	3	275_3	22.9997234253885	18.2465550547927	4.75316837059578
P18827	275	3	275_3	25.9211809274331	21.4820323349679	4.43914859246524
P19022	275	3	275_3	23.6638377688256	19.2391136712238	4.42472409760186
P19256	275	3	275_3	21.4996006740955	18.3503522078359	3.14924846625954
P19338	275	3	275_3	26.1358414025536	21.9526034401513	4.18323796240231
P19623	275	3	275_3	21.3006162127801	20.8913387245356	0.409277488244449
P19634	275	3	275_3	25.0906325781347	20.340823716009	4.74980886212571
P20020	275	3	275_3	20.4824692339717	21.5375369281656	-1.05506769419393
P20042	275	3	275_3	21.6683898867723	20.3353816309408	1.33300825583157
P20645	275	3	275_3	24.6011914098202	20.1712709341882	4.42992047563198
P20700	275	3	275_3	25.2829173888528	21.4399044144537	3.84301297439906
P21291	275	3	275_3	24.224350318552	16.9725311171027	7.25181920144935
P21333	275	3	275_3	24.962825875728	21.5397293796503	3.42309649607767
P21399	275	3	275_3	22.6828977652456	19.3239453462569	3.35895241898863
P22087	275	3	275_3	24.123934926831	20.5596550049859	3.56427992184509
P22102	275	3	275_3	23.590351303337	17.7575983558239	5.83275294751309
P22234	275	3	275_3	23.5403778119997	18.076398090163	5.46397972183671
P22314	275	3	275_3	23.8518946379858	20.0871646309127	3.76473000707313
P22626	275	3	275_3	25.1128532168906	23.4959042008467	1.61694901604391
P23246	275	3	275_3	24.824273854697	22.6018874002545	2.22238645444256
P23381	275	3	275_3	21.9590765261506	20.0425998817129	1.91647664443772
P23396	275	3	275_3	25.1940387125774	22.5322004348509	2.66183827772644
P23470	275	3	275_3	24.6035578574458	19.7649082528782	4.83864960456758
P23526	275	3	275_3	25.0448781622615	21.6750585313264	3.36981963093509
P24752	275	3	275_3	22.4633866714456	20.2101481197826	2.25323855166298
P24821	275	3	275_3	22.5087710610929	20.7767061522248	1.73206490886808
P25205	275	3	275_3	21.4925218311372	18.555987421468	2.93653440966915
P25398	275	3	275_3	26.4016172953355	24.0821282458996	2.31948904943595
P25445	275	3	275_3	25.4365067009738	19.8907452060491	5.54576149492472
P25705	275	3	275_3	25.8942196110067	22.5086939031731	3.38552570783369
P26006	275	3	275_3	25.2527057701679	21.7882530561798	3.46445271398807
P26038	275	3	275_3	24.5960542900991	21.286776070793	3.30927821930608
P26232	275	3	275_3	19.5856374320533	17.6480766560929	1.93756077596034
P26368	275	3	275_3	20.6426228911362	18.1849528051242	2.45767008601199
P26373	275	3	275_3	24.8578931791856	22.4416448331821	2.41624834600348
P26583	275	3	275_3	27.1540458640463	23.0652194480061	4.08882641604016
P26639	275	3	275_3	24.2209853301791	21.7708415845875	2.45014374559162
P26640	275	3	275_3	23.5884228519953	21.1493121851028	2.43911066689245
P26641	275	3	275_3	24.6615153892809	21.5216784067327	3.13983698254827
P26992	275	3	275_3	22.7845661569375	19.729328648956	3.05523750798148
P27348	275	3	275_3	22.5647672556982	18.9399120278535	3.62485522784467
P27361	275	3	275_3	22.7775603399887	19.5944120868222	3.18314825316651
P27635	275	3	275_3	25.3469681835829	22.539467367496	2.80750081608686
P27694	275	3	275_3	23.4962515862878	21.2638468523811	2.23240473390671
P27708	275	3	275_3	22.9063961456215	20.1137356622519	2.7926604833696
P27797	275	3	275_3	26.3124592761706	21.3717219839887	4.94073729218186
P27824	275	3	275_3	22.4714846563873	21.0494441951091	1.42204046127823
P28827	275	3	275_3	21.2424903045545	16.838613044197	4.40387726035755
P29317	275	3	275_3	23.4895089017103	21.2393092061136	2.25019969559666
P29323	275	3	275_3	23.5661618377699	21.0067588834794	2.55940295429054
P29401	275	3	275_3	24.8576600861899	21.8174583909298	3.04020169526008
P29558	275	3	275_3	24.2280259766954	23.2919328458676	0.936093130827771
P29692	275	3	275_3	24.2421761959401	21.1864577813464	3.05571841459373
P30040	275	3	275_3	23.6939173849683	21.1709666108907	2.52295077407758
P30043	275	3	275_3	23.4050685378073	21.1974841066208	2.20758443118653
P30044	275	3	275_3	23.4182652768806	20.0036775888531	3.41458768802753
P30050	275	3	275_3	25.1332024304938	21.52659475339	3.6066076771038
P30084	275	3	275_3	22.8599827536752	20.0071431250875	2.85283962858778
P30101	275	3	275_3	25.4234237122301	22.5236336456598	2.89979006657031
P30153	275	3	275_3	24.3718583797732	19.2694454677566	5.10241291201664
P30414	275	3	275_3	24.5869678773617	19.6100398100704	4.97692806729131
P30419	275	3	275_3	23.3949294551408	21.577270227903	1.81765922723782
P30530	275	3	275_3	24.2484383743885	20.7569471732171	3.4914912011714
P30626	275	3	275_3	20.9134212226139	20.9643747144074	-0.0509534917934999
P30837	275	3	275_3	22.8882322543814	20.3206262523412	2.56760600204021
P31431	275	3	275_3	24.9851026292069	20.8818560203824	4.10324660882451
P31483	275	3	275_3	20.3687963082371	18.0585414255819	2.31025488265514
P31689	275	3	275_3	24.0618374800982	19.5455186174115	4.51631886268672
P31939	275	3	275_3	23.8037898577479	20.4940525860217	3.30973727172614
P31942	275	3	275_3	24.5426753415778	23.1155488156936	1.42712652588423
P31946	275	3	275_3	19.8719232808575	17.0297185904162	2.84220469044128
P31947	275	3	275_3	24.1642293261144	20.3751752207998	3.78905410531466
P31948	275	3	275_3	23.5374550757499	20.647379017261	2.89007605848892
P32004	275	3	275_3	25.6313862206382	20.3015384429274	5.32984777771078
P32970	275	3	275_3	23.5150358813135	21.0785499710541	2.43648591025933
P33176	275	3	275_3	24.0517257578451	21.09285138193	2.95887437591513
P33991	275	3	275_3	24.1840447834594	21.358638324535	2.82540645892443
P33992	275	3	275_3	23.8176331351045	21.0365397669977	2.78109336810678
P33993	275	3	275_3	21.8480452137619	20.1243939728766	1.72365124088532
P34741	275	3	275_3	25.1580356524873	22.026085918124	3.13194973436332
P34897	275	3	275_3	22.8737889696472	19.7755126999214	3.09827626972585
P34932	275	3	275_3	23.0537273221377	19.9198912723835	3.13383604975423
P35052	275	3	275_3	28.2508623043279	25.3807403901592	2.87012191416877
P35221	275	3	275_3	22.9303981659358	19.440177581069	3.49022058486677
P35222	275	3	275_3	22.5822819286636	19.7087488551638	2.87353307349978
P35268	275	3	275_3	25.4218177799513	21.5189335602606	3.90288421969062
P35269	275	3	275_3	20.1568434991937	17.769269660258	2.3875738389357
P35579	275	3	275_3	23.4634477423289	20.4210264771688	3.04242126516004
P35606	275	3	275_3	21.1053356370609	18.1073805630459	2.99795507401497
P35613	275	3	275_3	25.0298295531951	22.1468985444767	2.88293100871837
P35659	275	3	275_3	24.436275261914	20.7298974106462	3.70637785126783
P35813	275	3	275_3	22.1059749878539	18.99810557172	3.10786941613396
P36578	275	3	275_3	25.6900035213372	22.809419464352	2.88058405698522
P37802	275	3	275_3	23.3671971633763	18.3442959079158	5.02290125546045
P38117	275	3	275_3	19.3120763886636	18.7686237255972	0.543452663066422
P38159	275	3	275_3	25.5277490424719	23.3522243864049	2.17552465606706
P38606	275	3	275_3	22.4681563849565	18.8861849844857	3.58197140047076
P38646	275	3	275_3	24.2677320264714	20.5252741295043	3.74245789696717
P38919	275	3	275_3	23.7233585729176	20.9708453084845	2.75251326443308
P39019	275	3	275_3	23.5133880328701	21.3013361053419	2.21205192752821
P39023	275	3	275_3	24.2411505798189	22.1967553417084	2.04439523811048
P39687	275	3	275_3	24.0082401310548	18.9755131378636	5.03272699319127
P39748	275	3	275_3	23.0578146319336	18.8291873850344	4.22862724689923
P40222	275	3	275_3	22.6326739931023	19.4295129912019	3.20316100190043
P40227	275	3	275_3	24.3166184886344	20.4160760495407	3.90054243909373
P40261	275	3	275_3	25.8008166312799	23.312629609831	2.48818702144899
P40763	275	3	275_3	20.9804450202395	18.2636363718965	2.71680864834299
P40926	275	3	275_3	19.6186292576641	18.6236386204778	0.994990637186252
P40939	275	3	275_3	23.7228265147997	20.3647298754669	3.35809663933287
P41091	275	3	275_3	21.8018346397202	19.0766590461266	2.72517559359356
P41227	275	3	275_3	25.8836691234926	22.6898717464561	3.19379737703654
P41250	275	3	275_3	23.2653503619011	19.4145134567363	3.85083690516488
P41252	275	3	275_3	23.9616327889267	21.6195887746731	2.34204401425362
P42224	275	3	275_3	25.0694818914126	20.6114427170708	4.45803917434178
P42677	275	3	275_3	22.799559239564	21.9724748446873	0.827084394876728
P42704	275	3	275_3	23.8255323898046	21.3695322829943	2.4560001068103
P42785	275	3	275_3	24.9825055345494	21.792332771953	3.1901727625964
P42892	275	3	275_3	24.470866372583	19.8366531849105	4.63421318767253
P43007	275	3	275_3	26.5207328060239	23.0969981897484	3.42373461627559
P43121	275	3	275_3	26.7528216005045	22.3886767937951	4.36414480670934
P43358	275	3	275_3	19.6959794348211	17.5967867318657	2.09919270295541
P43686	275	3	275_3	20.4913050937572	17.6452643841675	2.84604070958962
P45880	275	3	275_3	25.1242912064469	21.2903020493583	3.8339891570886
P45974	275	3	275_3	23.4208545919501	21.2661368449903	2.15471774695974
P46013	275	3	275_3	22.4164994018415	20.2874328134885	2.12906658835299
P46060	275	3	275_3	23.8423012312271	19.9700047509803	3.8722964802468
P46063	275	3	275_3	21.9967961920998	16.4822722655721	5.51452392652773
P46087	275	3	275_3	21.3970749668566	20.0537636934294	1.34331127342719
P46776	275	3	275_3	27.3333014188468	25.8324353773049	1.50086604154187
P46777	275	3	275_3	27.2465867037436	24.8190279626868	2.42755874105686
P46778	275	3	275_3	23.3524551442997	21.6060292208844	1.74642592341527
P46779	275	3	275_3	24.416219591253	19.9965304003794	4.41968919087364
P46781	275	3	275_3	23.8088228661258	20.5973369279253	3.21148593820048
P46782	275	3	275_3	25.07814224185	22.3055554949637	2.77258674688629
P46939	275	3	275_3	20.9086490504759	19.2721061913475	1.63654285912843
P46940	275	3	275_3	22.7549103310873	20.637325351374	2.11758497971335
P46976	275	3	275_3	27.8561515222812	22.6514926444811	5.20465887780003
P47897	275	3	275_3	22.6511906585596	19.6436404928555	3.00755016570408
P47914	275	3	275_3	27.5721828726925	23.6285639019904	3.94361897070209
P48029	275	3	275_3	25.0061954571722	19.6557568812406	5.35043857593158
P48047	275	3	275_3	23.3675812953767	19.7316499616017	3.635931333775
P48449	275	3	275_3	22.2829627136391	20.3816118693509	1.90135084428815
P48634	275	3	275_3	21.7375346569174	20.3093279404889	1.42820671642851
P48643	275	3	275_3	24.2474410320772	21.2669966666068	2.98044436547044
P48681	275	3	275_3	23.0786508332419	19.6449113481571	3.43373948508471
P48960	275	3	275_3	24.6375464710067	20.0899055964913	4.54764087451542
P49207	275	3	275_3	24.932327979439	21.3663098474975	3.56601813194144
P49257	275	3	275_3	22.6076102567039	20.9068318910027	1.70077836570125
P49321	275	3	275_3	24.9149699842725	20.9578671576507	3.95710282662182
P49327	275	3	275_3	24.9219670733303	21.7406770171278	3.18129005620253
P49368	275	3	275_3	22.1651708430837	19.7990771606342	2.36609368244949
P49411	275	3	275_3	24.2384230670158	21.2353106658311	3.00311240118464
P49588	275	3	275_3	23.8806448391384	20.65459945782	3.2260453813184
P49589	275	3	275_3	21.7798949050678	19.9504730481402	1.82942185692762
P49736	275	3	275_3	23.3699252619649	18.5016553978084	4.86826986415648
P49748	275	3	275_3	23.6746526248738	20.2786672399464	3.39598538492732
P49750	275	3	275_3	22.660798351185	21.1509928815259	1.50980546965917
P49756	275	3	275_3	25.3117860936236	21.1952697126446	4.11651638097905
P49915	275	3	275_3	21.0291793659506	19.4202892222195	1.60889014373114
P50213	275	3	275_3	23.9152138668094	19.5298684405634	4.38534542624605
P50395	275	3	275_3	21.1944495472603	18.5583817085349	2.63606783872546
P50454	275	3	275_3	26.113560717523	21.1735233131809	4.94003740434211
P50502	275	3	275_3	24.1603872598201	21.2148977373758	2.94548952244424
P50552	275	3	275_3	20.0873178020021	18.9950715116303	1.09224629037179
P50895	275	3	275_3	24.7163686868317	21.0751158108258	3.64125287600597
P50897	275	3	275_3	23.3538015700072	21.1021346261162	2.25166694389098
P50914	275	3	275_3	26.6674086597512	24.4118274381287	2.25558122162251
P50990	275	3	275_3	24.1828375253613	20.3808631168651	3.80197440849621
P50991	275	3	275_3	24.0875406499778	19.7930993250875	4.29444132489036
P51114	275	3	275_3	23.2724266219119	19.9715004709034	3.30092615100849
P51148	275	3	275_3	20.8484273340239	19.2134744932214	1.63495284080256
P51570	275	3	275_3	20.3613184201244	19.2440014061334	1.117317013991
P51991	275	3	275_3	24.1508382706732	22.0948509185496	2.0559873521236
P52209	275	3	275_3	25.262126969355	17.7166587243189	7.54546824503604
P52292	275	3	275_3	24.5519121295784	20.5907316181714	3.96118051140699
P52597	275	3	275_3	24.0939308350895	21.7076801297283	2.38625070536113
P52701	275	3	275_3	22.3422773081775	19.5150131312251	2.82726417695238
P53004	275	3	275_3	23.7685025806453	19.8030968401864	3.96540574045887
P53396	275	3	275_3	23.3907524378297	19.9272341921988	3.46351824563096
P53597	275	3	275_3	25.0817220245704	21.0203886026228	4.06133342194766
P53621	275	3	275_3	22.5336521936738	18.7767858680845	3.75686632558936
P53814	275	3	275_3	21.5823331284411	26.0096659923508	-4.42733286390976
P53992	275	3	275_3	23.361853842302	20.8741769054358	2.48767693686612
P53999	275	3	275_3	23.088126986521	20.344079140574	2.74404784594702
P54136	275	3	275_3	24.0631189741265	20.7624254037136	3.30069357041292
P54289	275	3	275_3	23.8838065551528	21.2405344663757	2.64327208877718
P54577	275	3	275_3	23.984767856862	20.6279267572443	3.35684109961775
P54886	275	3	275_3	22.7416057387161	20.6613927562447	2.08021298247142
P55011	275	3	275_3	23.8459108729313	20.5345156862453	3.31139518668596
P55060	275	3	275_3	21.657862596909	17.8856886864967	3.77217391041234
P55072	275	3	275_3	22.9019597741024	20.0633185379314	2.83864123617106
P55084	275	3	275_3	24.5644183994419	21.6060292208844	2.95838917855745
P55209	275	3	275_3	20.1222191166044	18.3677947616611	1.75442435494337
P55265	275	3	275_3	24.1332024304938	22.1970054653733	1.93619696512055
P55268	275	3	275_3	23.1058299688105	20.0479136814756	3.05791628733485
P55290	275	3	275_3	24.7195262443708	20.4261028956033	4.29342334876748
P55786	275	3	275_3	21.1001571031787	18.3661090038476	2.73404809933108
P55795	275	3	275_3	23.8240584834754	22.6649889456778	1.15906953779767
P55884	275	3	275_3	23.9592534462613	21.9412740416078	2.01797940465349
P56182	275	3	275_3	20.9119595253856	19.1357092861044	1.77625023928125
P56199	275	3	275_3	24.8233784167401	21.0251591576829	3.79821925905716
P60174	275	3	275_3	24.4396235215824	20.5498395144715	3.88978400711086
P60468	275	3	275_3	24.6483863253876	22.1318272876296	2.51655903775796
P60709	275	3	275_3	27.0224041213628	22.9592974580749	4.06310666328791
P60842	275	3	275_3	25.2871733253872	22.1032198731733	3.18395345221386
P60866	275	3	275_3	26.0541334408456	22.1334345877621	3.92069885308341
P60903	275	3	275_3	21.3815260529522	19.2234078425813	2.15811821037089
P61006	275	3	275_3	20.2888390450037	18.1311938049819	2.15764524002183
P61011	275	3	275_3	20.1129892096043	18.4592394855883	1.65374972401605
P61247	275	3	275_3	26.3354008236798	23.3985891061251	2.93681171755469
P61254	275	3	275_3	26.24080709153	22.6868251170146	3.55398197451547
P61313	275	3	275_3	23.6166992803199	21.0263788963803	2.59032038393956
P61353	275	3	275_3	26.4090852682256	25.0621729439012	1.34691232432431
P61586	275	3	275_3	23.5427409493682	19.4309425143263	4.11179843504183
P61978	275	3	275_3	24.1567140802016	22.8679327388444	1.28878134135725
P62070	275	3	275_3	21.2331562159274	18.4169953964944	2.81616081943295
P62081	275	3	275_3	23.6480299050832	21.031050713697	2.61697919138617
P62241	275	3	275_3	23.3588221001452	21.1749518478666	2.18387025227855
P62244	275	3	275_3	24.677334313757	21.9635047714236	2.7138295423334
P62249	275	3	275_3	25.6895798866982	22.5559639044228	3.13361598227535
P62258	275	3	275_3	24.0043637396656	18.5615755180728	5.44278822159281
P62263	275	3	275_3	27.152672294692	25.1561491354076	1.99652315928443
P62266	275	3	275_3	27.5425773965094	25.0344732509978	2.50810414551164
P62269	275	3	275_3	23.6806459900483	22.3346764146452	1.34596957540305
P62277	275	3	275_3	23.5347341432619	20.3798352683939	3.15489887486799
P62280	275	3	275_3	25.5666306003145	21.5240524055424	4.04257819477211
P62318	275	3	275_3	21.5616904796922	20.1081603071558	1.4535301725364
P62424	275	3	275_3	24.0828995382152	21.6293712157891	2.45352832242606
P62701	275	3	275_3	27.4812440643808	24.475460774869	3.00578328951178
P62753	275	3	275_3	25.7652307879859	21.9306624127394	3.83456837524651
P62805	275	3	275_3	25.8750168032186	21.9454817680273	3.92953503519134
P62847	275	3	275_3	26.6401880567274	24.2941744407959	2.34601361593142
P62851	275	3	275_3	23.9455301298977	21.3815880109701	2.56394211892756
P62854	275	3	275_3	23.3212399333812	22.4937802011773	0.827459732203948
P62906	275	3	275_3	22.4886109845879	20.1344564027943	2.35415458179358
P62913	275	3	275_3	28.3595099018337	25.3409595054619	3.01855039637178
P62917	275	3	275_3	25.2413360086483	23.0080859784503	2.23325003019799
